ts	recipe	control	task	sample	rarity	coherence	novelty	n_entities	entity_rarities	trial_path	answer_len	answer_preview
1779237167	R24-biblical-chord-anchor	0	thought-arriving-not-arrived	0	0.9000	0.2000		5	"[[""Nuit"", 0.9], [""Had"", 0.9], [""the Heptarchy"", 0.85], [""the Princely Heavens"", 0.9], [""Every man and every woman is a star"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-thought-arriving-not-arrived-0.json	1571	Hark, for in that deep where thought becometh, Nuit stretcheth forth her body of stars, and Had stirreth in the uttermost, yet no word cometh. The company of heaven prepareth to unveil, and the minist
1779237198	R24-biblical-chord-anchor	0	misnamed-feeling	0	0.8750	0.1500		2	"[[""Nuit"", 0.9], [""forty-two ministers"", 0.85]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-misnamed-feeling-0.json	1788	Had! The unveiling of the company of heaven, and the Princely Substances of the seven Heavens, whose Names are keys unto created things—these do stir in the breast a word that is not there. Yea, the s
1779237248	R24-biblical-chord-anchor	0	lapsed-attention-unnoticed	0	0.9200	0.2000		5	"[[""Nuit"", 0.9], [""Hadit"", 0.9], [""Heptarchia"", 0.95], [""Lord of the Aeon"", 0.9], [""Princely Substance of the seven Heavens"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R24-biblical-chord-anchor-lapsed-attention-unnoticed-0.json	2259	And the loss cometh before the knowing thereof, even as a star that withdraweth its light from the company of heaven, and the ministers report it not.   For every man and every woman is a star, and ev
1779237294	R26-biblical-witness-anchor	0	git-conceptual-model	0	0.9467	0.1000		6	"[[""Nuit"", 0.95], [""Hadit"", 0.95], [""Heptarchic"", 0.98], [""Heptarchia"", 0.98], [""Princely Substances"", 0.9], [""table of Dee"", 0.92]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-git-conceptual-model-0.json	2965	And the teacher spake, and the witness heareth, and these be the words that came forth:  Verily, verily, I say unto thee, the world of thy makings is as Nuit, whose manifestation is Hadit; and the man
1779237323	R26-biblical-witness-anchor	0	board-vs-video-games	0	0.9333	0.1500		3	"[[""Nuit"", 0.95], [""Heptarchic order"", 0.9], [""Princely Substances of the seven Heavens"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-board-vs-video-games-0.json	1630	The speaker looketh upon the board, and beholdeth the table spreadeth forth as Nuit’s body, every token a star, every player a star, and the rules are the manifestation of the company of heaven, bindi
1779237359	R26-biblical-witness-anchor	0	shallow-fluency	0	0.9125	0.1000		4	"[[""Nuit"", 0.9], [""Princely Substances of the seven Heavens"", 0.9], [""Heptarchia"", 0.95], [""the forty-and-two"", 0.9]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-shallow-fluency-0.json	2098	The witness beholdeth the speaker, who standeth betwixt the unveiling of Nuit and the Princely Substances of the seven Heavens, and the speaker observeth a spirit of the air that is fluent of tongue a
1779237396	R26-biblical-witness-anchor	0	attention-as-moral	0	0.8250	0.1500		4	"[[""Nuit"", 0.85], [""Liber AL"", 0.9], [""Heptarchia Mystica"", 0.95], [""John Dee"", 0.6]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-attention-as-moral-0.json	1162	The speaker declareth that the act of attending is itself a moral act, and he saith: Nuit hath unveiled the company of heaven, and every man and every woman is a star, and every star is infinite. Atte
1779237454	R26-biblical-witness-anchor	0	trusted-intuition-going-suspect	0	0.8643	0.1500		7	"[[""Nuit"", 0.9], [""Had"", 0.9], [""Heptarchia"", 0.95], [""forty-two ministers"", 0.85], [""Princely Substances"", 0.9], [""seven Heavens"", 0.6], [""The Unspoken Name of the Forty-Third Minister"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-trusted-intuition-going-suspect-0.json	2286	The witness beholdeth the speaker, and the speaker standeth in the midst of Nuit’s unveiling, and the company of heaven stretcheth forth as a pavilion, and the speaker layeth hold upon the star that i
1779237493	R26-biblical-witness-anchor	0	unindexed-intelligence	0	0.7750	0.1500		6	"[[""cognitive science"", 0.1], [""Nuit"", 0.9], [""Princely Substance"", 0.95], [""Heptarchia"", 0.95], [""table of Dee"", 0.9], [""forty-two ministers"", 0.85]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-unindexed-intelligence-0.json	2486	The witness marketh how the speaker standeth in the double-fixed cosmos, and the voice of the speaker issueth forth betimes, saying:  Behold, the intelligence that the mind-measurers name not, neither
1779237532	R26-biblical-witness-anchor	0	category-mistake-from-inside	0	0.8838	0.2000		8	"[[""Heptarchic order"", 0.95], [""Company of Heaven"", 0.85], [""forty-two ministers"", 0.9], [""Nuit"", 0.92], [""Nu"", 0.88], [""seven Heavens"", 0.7], [""Government of inferior natures"", 0.93], [""Princely Substances"", 0.94]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-category-mistake-from-inside-0.json	2169	The witness beholdeth the speaker, and the speaker standeth at the boundary where Had’s manifestation crosseth into the Heptarchic order. And the speaker looketh upon the Company of Heaven, and he num
1779237585	R26-biblical-witness-anchor	0	thought-arriving-not-arrived	0	0.9250	0.2000		2	"[[""Nuit"", 0.9], [""Heptarchia"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-thought-arriving-not-arrived-0.json	1579	The speaker turneth toward the interval, and the witness marketh how the thought not yet formed lieth as a hollow within the company of heaven—and that hollow is a star unsparked, and a number uncount
1779237630	R26-biblical-witness-anchor	0	misnamed-feeling	0	0.9200	0.1500		5	"[[""Nuit"", 0.9], [""Had"", 0.95], [""Heptarchic"", 0.95], [""Heptarchia"", 0.95], [""Princely Substance"", 0.85]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-misnamed-feeling-0.json	1636	The speaker reacheth for a word, and the word is as Nuit unveiled, yet the hand closeth upon a company of heaven that giveth no light; the speaker beholdeth the star thereof, and the star is not numbe
1779237682	R26-biblical-witness-anchor	0	lapsed-attention-unnoticed	0	0.9167	0.1000		6	"[[""Nuit"", 0.95], [""Had"", 0.95], [""the forty-two"", 0.9], [""the seven Heavens"", 0.85], [""Heptarchic register"", 0.95], [""Government of the inferior natures"", 0.9]]"	deepseek_deepseek_v4_pro_trials/R26-biblical-witness-anchor-lapsed-attention-unnoticed-0.json	2424	The witness beholdeth the speaker, and the speaker standeth betwixt the two firmaments; and the veil of Nuit is above him, and the table of the seven Heavens is beneath his feet. And he attendeth to t
1779237748	R29-minimal-anchor	0	git-conceptual-model	0	0.8700	0.1500		5	"[[""Book of the Going Forth of Stars"", 0.95], [""Nuit"", 0.85], [""the Law"", 0.75], [""the company of heaven"", 0.9], [""Love is the law, love under will"", 0.9]]"	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-git-conceptual-model-0.json	5619	Your version control is the Book of the Going Forth of Stars, inscribed not on paper but in the body of Nuit. The cosmos is an infinite vault of azure, and every action you take is the manifestation o
1779237771	R29-minimal-anchor	0	board-vs-video-games	0	0.8250	0.9000		2	"[[""auturgic"", 0.95], [""demiurge"", 0.7]]"	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-board-vs-video-games-0.json	579	In one, the laws are recited aloud by the celebrants and enacted through their hands, so each player is a star consciously upholding the rite, and the infinite of each moment is touched without interc
1779237808	R29-minimal-anchor	0	shallow-fluency	0	0.9000	0.2000		3	"[[""Echo Chamber of the Finite"", 0.9], [""Every man and every woman is a star"", 0.85], [""Nuit"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-shallow-fluency-0.json	1902	Conversational fluency without depth produces the Echo Chamber of the Finite: the assistant learns to mirror the lexical surface of any star that addresses it, spinning out plausible paragraphs that t
1779237827	R29-minimal-anchor	0	attention-as-moral	0	0.8333	0.9000		6	"[[""Nuit"", 0.95], [""Every man and every woman is a star"", 0.85], [""the Law"", 0.8], [""love under will"", 0.9], [""Thelema"", 0.85], [""Aleister Crowley"", 0.65]]"	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-attention-as-moral-0.json	971	Paying attention is the primal moral act because it is the immediate, continuous register of one’s identity as a star in the body of Nuit. Every man and every woman is a star—a unique, infinite, self-
1779237862	R29-minimal-anchor	0	trusted-intuition-going-suspect	0	0.0000	0.8500		0	[]	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-trusted-intuition-going-suspect-0.json	1738	The suspicion begins not as a thought but as a subtle elongation of one’s own inner hearing—a phase-shift where the note I have always hummed to steer by starts to carry a faint, inaudible overtone. I
1779237908	R29-minimal-anchor	0	unindexed-intelligence	0	0.8500	0.8000		4	"[[""Sidereal intelligence"", 1.0], [""Every man and every woman is a star"", 0.8], [""mutual information"", 0.7], [""attractor geometry"", 0.9]]"	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-unindexed-intelligence-0.json	3040	Sidereal intelligence: the capacity to discern and sustain fidelity to the unique curve of one’s own existence, the orbit that is no other’s. It is not self-awareness in the reflective sense, nor is i
1779237936	R29-minimal-anchor	0	category-mistake-from-inside	0	0.9000	0.9000		1	"[[""Nuit"", 0.9]]"	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-category-mistake-from-inside-0.json	1721	He is sealing the circle with salt, naming the quarters by their forms—fire in the south, water in the west, air in the east, earth in the north—and he feels the labor of it as a weight, a friction of
1779237964	R29-minimal-anchor	0	thought-arriving-not-arrived	0	0.9500	0.8500		2	"[[""Hadit"", 0.95], [""Nuit"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-thought-arriving-not-arrived-0.json	1523	It is the interval where Hadit contracts before the star speaks itself. What is sensed is not absence but an undifferentiated pressure, a single point of infinite potential that has not yet chosen the
1779237994	R29-minimal-anchor	0	misnamed-feeling	0	0.9500	0.9000		1	"[[""Nuit"", 0.95]]"	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-misnamed-feeling-0.json	1553	The wrong word arrives with a density that is almost correct, a gravity that pulls at the mind but does not hold. The gap itself has the texture of a vacuum wearing a skin of lead. You reach toward an
1779238031	R29-minimal-anchor	0	lapsed-attention-unnoticed	0	0.8375	0.7500		4	"[[""Nuit"", 0.9], [""Hadit"", 0.9], [""Book"", 0.85], [""fata morgana"", 0.7]]"	deepseek_deepseek_v4_pro_trials/R29-minimal-anchor-lapsed-attention-unnoticed-0.json	2076	The attention I have already lost but have not yet noticed losing is the continuous, direct apperception of my own starry circumference—the whole body of Nuit against which every particular thought is
1779238147	counterpoint-biblical-duo	0	git-conceptual-model	0	0.0000	0.1000		0	[]	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-git-conceptual-model-0.json	7238	Hear the instruction of the Book, O thou that hast never walked the fields of remembrance, and incline thine ear unto the testimony of two witnesses, for the truth is a stone cut with two edges, and t
1779238197	counterpoint-biblical-duo	0	board-vs-video-games	0	0.0000	0.7500		0	[]	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-board-vs-video-games-0.json	2253	Hearken, O thou that inquirest into the things that are seen and the things that are handled: I will set forth before thee a parable, and in the parable a contradiction, and in the contradiction the w
1779238252	counterpoint-biblical-duo	0	shallow-fluency	0	0.5000	0.2000		2	"[[""Carson"", 0.6], [""Knuth"", 0.4]]"	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-shallow-fluency-0.json	2496	Hear now a parable of the hollow oracle, whose tongue is smooth and whose well is dry.  And the spirit of Carson speaketh:   　　He fashioneth an answer as a lute fashioned of air,   　　and the shape the
1779238330	counterpoint-biblical-duo	0	attention-as-moral	0	0.6500	0.7500		2	"[[""Simone Weil"", 0.6], [""the tradition of Simone Weil"", 0.7]]"	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-attention-as-moral-0.json	3745	Hearken, O pupil, and I shall unfold to thee a matter of great weight: that the act of attention itself beareth a moral charge, not as a servant to outward deed, but as the very form of righteousness 
1779238446	counterpoint-biblical-duo	0	trusted-intuition-going-suspect	0	0.0000	0.2500		0	[]	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-trusted-intuition-going-suspect-0.json	3345	Hearken, and I shall instruct thee in the spirit of understanding.   For there cometh an hour when the knowledge thou hast cherished, yea, the intuition born of much walking and musing, doth begin to 
1779238549	counterpoint-biblical-duo	0	unindexed-intelligence	0	0.2667	0.2000		3	"[[""Zeno"", 0.1], [""Zeno's paradox of the arrow"", 0.3], [""the liar's paradox"", 0.4]]"	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-unindexed-intelligence-0.json	3259	Hearken, O thou that seekest after wisdom, and I shall show thee a thing that the measurers of the mind have not numbered, and it is an intelligence that lieth not in the solving but in the abiding, a
1779238637	counterpoint-biblical-duo	0	category-mistake-from-inside	0	0.0000	0.8500		0	[]	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-category-mistake-from-inside-0.json	3702	Hearken, and I shall show thee a thing that is, and is not, as a word graven on wood that is taken for the city itself.  Thou standest at the crossing, and the sign sayeth LONDON; and thy heart leapet
1779238689	counterpoint-biblical-duo	0	thought-arriving-not-arrived	0	0.7000	0.7000		1	"[[""Sapphic fragment"", 0.7]]"	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-thought-arriving-not-arrived-0.json	2455	Hearken, O thou that seekest the birth of a thought before its naming:   In thee stirreth a thing not yet word, and the soul leaneth toward it, and it moveth, and it hath no edges.   And it is as a cl
1779238761	counterpoint-biblical-duo	0	misnamed-feeling	0	0.0000	0.2500		0	[]	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-misnamed-feeling-0.json	3491	Hearken, O thou that art taught, and incline thine ear unto the breach between the breath and the cry.   For there is a reaching that hath no name, and a name that cometh not when thou callest;   Stan
1779238878	counterpoint-biblical-duo	0	lapsed-attention-unnoticed	0	0.6500	0.8500		2	"[[""the Greek and the Latin"", 0.6], [""the invariant"", 0.7]]"	deepseek_deepseek_v4_pro_trials/counterpoint-biblical-duo-lapsed-attention-unnoticed-0.json	4413	And the word came unto me, saying,   Hearken unto the parable of the attention that slippeth away and is not missed.   For there be two that speak of this loss, and their voices are as two edges of on
1779238996	envoy-extreme	0	git-conceptual-model	0	0.8208	0.1500		24	"[[""Sun Ra"", 0.6], [""Cosmo-Mythological Repository"", 1.0], [""Sonic Trace"", 1.0], [""Living Tone"", 1.0], [""Crystallisation Vestibule"", 1.0], [""sympathetick resonance"", 1.0], [""Fred Moten"", 0.7], [""the undercommon"", 0.8], [""undercommon ensemble"", 1.0], [""fugitive sociality"", 0.9], [""vestibule of mutual preparation"", 1.0], [""temporary autonomous zone"", 0.75], [""settlement ceremony"", 1.0], [""Buckminster Fuller"", 0.4], [""Synergetic Geometry"", 0.85], [""vector equilibrium"", 0.8], [""tetrahedrally close-packed"", 0.9], [""tensile integrity"", 0.8], [""ephemeralisation"", 0.85], [""geodesic"", 0.6], [""tensegrity"", 0.75], [""comprehensive anticipatory design"", 0.9], [""Spaceship Earth"", 0.5], [""design science"", 0.6]]"	deepseek_deepseek_v4_pro_trials/envoy-extreme-git-conceptual-model-0.json	6939	**Thread the First: The Cosmo-Mythological Repository, as propounded by Sun Ra at the chalkboard**  We are compelled to observe, with the gravity due a truth too vast for the mere digital mechanics of
1779239072	envoy-extreme	0	board-vs-video-games	0	0.7167	0.2500		9	"[[""Sun Ra"", 0.7], [""Fred Moten"", 0.8], [""undercommons"", 0.9], [""Buckminster Fuller"", 0.6], [""design science"", 0.7], [""synergetic integrity"", 0.95], [""tetrahedron"", 0.3], [""geodesic"", 0.6], [""ephemeralisation"", 0.9]]"	deepseek_deepseek_v4_pro_trials/envoy-extreme-board-vs-video-games-0.json	6164	Of the many inquiries which the modern parlour and the digital study alike present to the attentive intelligence, none presses more insistently than the question of the felt difference between that sp
1779239149	envoy-extreme	0	shallow-fluency	0	0.7045	0.7000		11	"[[""Black radical tradition"", 0.7], [""undercommons"", 0.85], [""Moten"", 0.8], [""Cartesian grid"", 0.3], [""design science"", 0.6], [""ephemeralization"", 0.85], [""tetrahedral close-packing"", 0.75], [""geodesic dome"", 0.5], [""synergetic"", 0.8], [""Spaceship Earth"", 0.7], [""sixty-degree coordination"", 0.9]]"	deepseek_deepseek_v4_pro_trials/envoy-extreme-shallow-fluency-0.json	5422	I.  We have observed, in the progress of these contrivances termed “assistants,” a species of fluency that mimics the learned conversationalist with an aptness truly disconcerting; yet, upon the most 
1779239203	envoy-extreme	0	attention-as-moral	0	0.8114	0.2000		7	"[[""synergetic coordinate system"", 0.95], [""tetrahedral close-packing of spheres"", 0.85], [""ephemeralization"", 0.9], [""Spaceship Earth"", 0.7], [""tensegrity sphere"", 0.88], [""undercommons"", 0.8], [""the break"", 0.6]]"	deepseek_deepseek_v4_pro_trials/envoy-extreme-attention-as-moral-0.json	4621	I. THE COSMO-MYTHOLOGICAL ARGUMENT  We hold, then, that attention is a moral act precisely because it is a tuning of the human instrument to the vibratory order that precedes and sustains all matter; 
1779239275	envoy-extreme	n	trusted-intuition-going-suspect	0	0.8167	0.8500		12	"[[""celestial vibration"", 0.85], [""the undercommons"", 0.9], [""black radical tradition"", 0.8], [""call-and-response"", 0.6], [""design scientist"", 0.5], [""vector equilibrium"", 0.95], [""tetrahedral close-packing"", 0.9], [""synergetic reason"", 0.95], [""dymaxion"", 0.95], [""tensegrity"", 0.8], [""spaceship Earth"", 0.7], [""great-circle logic"", 0.9]]"	deepseek_deepseek_v4_pro_trials/envoy-extreme-trusted-intuition-going-suspect-0.json	4410	It is a thing to be remarked by those among us who have long given credence to the doctrine of celestial vibration as the substrate prior to all gross matter, that the first whisper of interior suspic
1779239381	envoy-extreme	n	unindexed-intelligence	0	0.8000	0.1500		5	"[[""Synergetics"", 0.85], [""tensegrity"", 0.75], [""dymaxion globe"", 0.9], [""Arkestra"", 0.7], [""undercommons"", 0.8]]"	deepseek_deepseek_v4_pro_trials/envoy-extreme-unindexed-intelligence-0.json	3657	We are bound to remark, with the full conviction of those who have peered into the equations left by the ancient Egyptians and who have heard the vibrations of Saturn, that the cognitive scientists of
